,x
938_at,0.173823868
34257_at,0.173709916
40696_at,0.173704894
34558_at,0.173688792
38444_at,0.173681281
40011_s_at,0.173643441
35882_at,0.173571205
32461_f_at,0.173531117
32495_at,0.173528203
36086_at,0.173473938
577_at,0.173364649
41803_g_at,0.173333175
37988_at,0.173315633
35117_at,0.173306916
36729_g_at,0.173274151
33692_at,0.173228493
31473_s_at,0.173214581
31591_s_at,0.173112912
31640_r_at,0.173069554
41203_at,0.172942789
35685_at,0.172775265
390_at,0.172750638
2010_at,0.172700611
32379_f_at,0.172548965
37993_at,0.172506781
37401_g_at,0.172410653
31579_at,0.172240102
1691_at,0.172123787
38556_at,0.172106055
35602_at,0.172088139
33047_at,0.172080084
41701_at,0.172053661
35554_f_at,0.171856606
41235_at,0.171762204
34424_at,0.171736009
34621_at,0.17167937
31838_at,0.171573218
36280_at,0.171558584
32328_at,0.171387388
33918_s_at,0.171324051
460_at,0.171278873
31574_i_at,0.171271361
32948_at,0.171247294
38089_at,0.171235
39622_at,0.17118692
31893_at,0.171039058
36949_at,0.170923853
32370_at,0.170850012
33416_at,0.170627573
37656_at,0.170462924
33618_at,0.17041432
36458_at,0.170242866
37561_at,0.170220667
37496_at,0.170135153
31683_at,0.170102272
33786_r_at,0.170062258
32433_at,0.170056256
34134_at,0.170023587
33007_at,0.169988469
35157_at,0.169963733
38569_at,0.169913445
33182_at,0.169912508
1868_g_at,0.169844151
35768_at,0.169715991
41482_at,0.169715696
33459_at,0.169560304
34988_at,0.169541655
37916_at,0.169536661
37852_at,0.169480386
568_at,0.169444186
786_at,0.169403073
31564_at,0.169374005
1996_s_at,0.169191924
31349_at,0.169104689
1553_r_at,0.169104664
941_at,0.168998495
853_at,0.168990206
31500_at,0.168932132
32826_at,0.168865939
33580_r_at,0.168837989
33695_at,0.168756148
41687_r_at,0.168514624
34983_at,0.168505662
41247_at,0.168481259
32564_at,0.168258075
1542_at,0.168237169
37642_at,0.168206953
32280_at,0.168199273
40034_r_at,0.1680674
1946_at,0.167958493
36216_at,0.167826958
32879_at,0.167817236
35178_at,0.167810372
35639_at,0.167754096
32161_at,0.16771591
39816_g_at,0.167631228
38285_at,0.167610581
791_g_at,0.16754104
32345_at,0.167526956
34806_at,0.167514217
37034_at,0.167504868
32189_g_at,0.167476387
1689_at,0.167455233
40883_at,0.167412174
38296_at,0.16740261
31776_at,0.16727916
32652_g_at,0.167179792
40597_g_at,0.167174769
34040_s_at,0.167070322
35216_at,0.167044649
36771_at,0.167034862
33937_at,0.167002596
40582_at,0.166986688
32655_s_at,0.166897962
33619_at,0.16686549
33969_at,0.166794333
34021_at,0.16676329
39401_at,0.166738674
670_s_at,0.166715859
38349_at,0.166711669
32827_at,0.166653432
1477_s_at,0.166595735
36300_at,0.166372399
33528_at,0.166189664
34711_at,0.166133791
39207_r_at,0.165974934
31445_at,0.165960388
1374_g_at,0.165942931
40415_at,0.16590343
34235_at,0.165877778
40907_at,0.16584259
37983_at,0.165836218
35458_r_at,0.165832229
38029_at,0.165756893
40603_at,0.165283078
33980_at,0.165052201
40525_at,0.164987282
32508_at,0.164939131
31967_at,0.164888357
38716_at,0.164856719
36723_at,0.164798487
40807_at,0.164767694
41194_at,0.164706956
41452_at,0.164695431
39567_at,0.164692414
1175_s_at,0.164667932
36334_at,0.164545041
32424_at,0.164465062
32507_at,0.164427404
490_g_at,0.164340685
33628_g_at,0.164263355
39566_at,0.164261477
38231_f_at,0.164149747
40976_at,0.164052522
33005_at,0.164047668
874_at,0.163972885
41137_at,0.163953296
38852_at,0.163922532
34586_s_at,0.163913658
38495_s_at,0.163889972
1887_g_at,0.163865399
41213_at,0.163838999
39843_at,0.163822462
35862_at,0.163820101
40656_at,0.163772771
36749_at,0.163769008
32573_at,0.16374325
31422_at,0.163697888
31470_at,0.163690984
33438_at,0.163625427
34799_at,0.163623034
40542_at,0.163588657
32690_s_at,0.163578643
40450_at,0.163550267
37102_at,0.163510727
1476_s_at,0.1635089
35453_at,0.163412548
34332_at,0.163327372
AFFX-YEL021w/URA3_at,0.163252594
38871_at,0.163206207
937_at,0.163194886
AFFX-BioC-3_st,0.163133756
36710_at,0.163027754
31593_at,0.162997623
38309_r_at,0.162977999
36051_s_at,0.162971684
32947_at,0.162959576
38880_at,0.162938969
31357_at,0.162748638
32153_s_at,0.162684454
38873_at,0.162618354
38959_s_at,0.162551588
33383_f_at,0.162548731
1509_at,0.162509489
39828_at,0.162454624
35672_at,0.162451679
32357_at,0.162416387
33392_at,0.162373846
32446_at,0.162345611
35895_at,0.162254569
432_s_at,0.162176945
35008_at,0.162170685
36180_s_at,0.162128436
39146_at,0.162073631
112_g_at,0.162046214
40009_at,0.162012559
39953_i_at,0.161983057
32353_at,0.161970509
35135_at,0.161941292
34436_at,0.161848879
32478_f_at,0.16170801
32789_at,0.161705468
41291_at,0.161664662
36053_at,0.161654316
39493_at,0.161452667
31313_at,0.161386294
33945_at,0.161380379
36023_at,0.161325765
32488_at,0.161323101
36394_at,0.161225908
41616_at,0.161011458
39068_at,0.161002555
31398_at,0.160911027
33590_at,0.16090636
35495_at,0.160898344
38539_at,0.160824621
35640_at,0.160719054
33097_at,0.1607167
34608_at,0.160688988
32040_i_at,0.160597932
32527_at,0.160553531
2016_s_at,0.160413624
31467_at,0.160403557
33693_at,0.160391916
31726_at,0.160383801
39529_at,0.160323159
36882_at,0.16025213
37035_at,0.160157794
32463_at,0.160149139
33550_at,0.160086509
39612_at,0.159895392
36336_s_at,0.159881392
169_at,0.159840336
36316_r_at,0.159773132
39190_s_at,0.159622646
35472_at,0.15937666
34838_at,0.159289013
35952_at,0.159229993
35604_at,0.159197052
38686_at,0.159121757
40487_at,0.159112939
36297_at,0.15903746
40025_at,0.158903701
160030_at,0.158884145
34509_at,0.158855983
40014_at,0.158854308
41836_at,0.15885414
1722_at,0.158573053
40373_at,0.158486255
32520_at,0.158479069
39161_at,0.158460528
32999_at,0.158458893
39874_at,0.158441502
36390_at,0.158416114
36763_at,0.158250665
33975_at,0.158228742
35965_at,0.158055912
35191_at,0.157997237
31890_s_at,0.157960932
32911_s_at,0.157938958
39586_at,0.157915422
2045_s_at,0.157662799
33762_r_at,0.157641376
39840_at,0.157629203
37787_at,0.157579919
39209_r_at,0.157552057
33471_g_at,0.157538733
40543_at,0.157528661
33739_at,0.157159999
36571_at,0.157137827
32572_at,0.157070235
1205_at,0.157001278
35023_at,0.156998487
765_s_at,0.156958409
640_at,0.156952337
37681_i_at,0.156932303
36688_at,0.156853865
41341_at,0.156778142
37798_at,0.15662292
38779_r_at,0.156569856
40718_at,0.156499276
33321_r_at,0.15648978
38204_at,0.156483691
35596_at,0.156475123
33090_at,0.156412212
36832_at,0.156397186
34483_at,0.156212948
1299_at,0.1560683
37407_s_at,0.156050128
31727_at,0.155985938
33025_at,0.155928431
31374_at,0.155885238
36365_at,0.155880174
40359_at,0.155808618
37813_at,0.155750444
35514_at,0.155512135
32093_at,0.155436037
38628_at,0.155413797
41496_at,0.155360182
31976_at,0.155309001
39446_s_at,0.155300022
39297_at,0.15524336
38305_at,0.155176542
33609_at,0.155138363
36641_at,0.155050321
38550_at,0.155034919
1062_g_at,0.15502926
1179_at,0.154959183
32397_r_at,0.154912633
32062_at,0.154893758
32494_at,0.154766249
37764_at,0.154733192
37666_at,0.154642043
293_at,0.154620919
32035_at,0.154590025
38308_g_at,0.154396731
37262_at,0.154293783
31493_s_at,0.1542701
38387_at,0.154112403
33478_at,0.154058443
33610_at,0.154047594
39997_at,0.153991403
41493_at,0.153933066
34847_s_at,0.153917234
33472_at,0.1538723
1682_s_at,0.153854701
37888_at,0.153704297
36282_at,0.153610941
31641_s_at,0.153590907
40449_at,0.153549246
40307_at,0.153459166
41253_s_at,0.153424064
35849_at,0.153377143
34416_at,0.15334569
36715_at,0.153242132
32689_s_at,0.153197027
37053_at,0.153091441
38008_at,0.153072236
32658_at,0.153050173
31998_at,0.152980178
36541_at,0.152964761
32979_at,0.152942629
540_at,0.152859992
1807_g_at,0.152779253
37116_at,0.152777234
40481_r_at,0.152733036
32056_at,0.15272205
39380_at,0.15272143
310_s_at,0.152678818
33021_at,0.15264965
36567_at,0.152641691
515_s_at,0.152362137
41765_at,0.152323077
34682_at,0.152317498
40939_at,0.152282585
40835_at,0.152187351
259_s_at,0.152098098
AFFX-BioB-5_st,0.152004456
1908_at,0.151946802
38992_at,0.151896013
34448_s_at,0.151881188
AFFX-MurFAS_at,0.151796613
31977_at,0.151771384
41556_s_at,0.151737358
39217_at,0.151730762
35262_at,0.151696359
36716_at,0.151656982
35545_at,0.151638862
34585_at,0.151629484
40261_at,0.151384428
40794_at,0.151382905
40251_at,0.151379394
36730_at,0.1513554
32995_at,0.151343546
41312_r_at,0.151078716
780_at,0.151044
141_s_at,0.150850003
34326_at,0.150821191
34014_f_at,0.150797999
38199_at,0.150785669
1528_at,0.150696605
39886_at,0.150462026
133_at,0.150396838
37996_s_at,0.150387169
31538_at,0.150375058
33190_g_at,0.150360646
39557_at,0.150217051
41668_r_at,0.150085618
33070_at,0.150066615
32793_at,0.150045574
34542_at,0.150008515
34063_at,0.149991632
37086_at,0.14993939
33100_at,0.149900092
33153_at,0.14976004
39501_f_at,0.149747289
40517_at,0.149638204
32073_at,0.149614501
AFFX-PheX-3_at,0.149407881
40265_s_at,0.149370945
33855_at,0.149367714
638_at,0.149115591
31452_at,0.14906277
36868_at,0.148962778
31643_at,0.148945981
39299_at,0.148942253
35556_at,0.14893813
40355_at,0.148837466
37818_at,0.148782443
40028_at,0.148757834
40749_at,0.148740829
35217_at,0.148653122
37467_at,0.148618534
33717_at,0.148514142
37160_at,0.148500077
389_s_at,0.148470579
31329_at,0.148358737
35427_at,0.148356875
1341_at,0.148335019
41276_at,0.148236228
34032_at,0.148232085
40392_at,0.148140704
32484_at,0.148057158
35676_at,0.147978792
34507_s_at,0.14781448
37212_at,0.147798113
41804_at,0.147791495
36064_at,0.147728445
32223_at,0.147679654
35610_at,0.147587537
34624_at,0.147559124
38460_at,0.147516531
345_at,0.147502391
38660_at,0.147476533
1489_s_at,0.147450297
184_at,0.14736639
1417_at,0.147332536
34637_f_at,0.147312537
AFFX-HSAC07/X00351_5_st,0.147280454
31561_at,0.147183172
1131_at,0.147075863
198_g_at,0.147073575
39895_r_at,0.147041365
1346_at,0.146951483
1438_at,0.146950811
39535_at,0.146950126
34706_at,0.146933225
1141_at,0.146907661
33376_at,0.14686576
33958_at,0.146815413
39021_at,0.14676369
31774_at,0.146699221
31581_at,0.146654018
33113_at,0.146613924
39739_at,0.146592914
34930_at,0.146548295
34714_at,0.146394011
34918_at,0.146377492
35504_at,0.146338116
40534_at,0.146287126
39245_at,0.146265031
1390_s_at,0.146241178
33242_at,0.146233741
34716_at,0.146180006
441_s_at,0.146093877
1768_s_at,0.14609279
32005_at,0.146043813
363_at,0.146036524
39784_at,0.146019983
996_at,0.14600033
31340_at,0.145785217
32989_at,0.14577526
36406_at,0.145747372
37515_at,0.145738086
34309_at,0.145694936
160028_s_at,0.145684919
35060_at,0.145680884
38601_at,0.145650977
40233_at,0.145549786
32349_at,0.145533018
32449_at,0.145455505
32431_at,0.145404497
36428_at,0.145351721
35133_at,0.14528607
41234_at,0.145281502
36904_at,0.145179148
1656_s_at,0.145126327
39460_g_at,0.145121303
39284_at,0.145117097
31549_at,0.144983093
651_at,0.144931357
40222_s_at,0.144855158
32183_at,0.144827442
32440_at,0.144619619
1149_at,0.14440346
36775_f_at,0.144348253
32470_at,0.144318018
32516_at,0.144297081
35390_at,0.144185566
35981_at,0.14413156
37030_at,0.144128128
40694_at,0.1441002
39318_at,0.144089538
1323_at,0.14396098
41398_at,0.143946788
39251_at,0.143793184
33549_at,0.143773976
39176_f_at,0.143740394
37518_at,0.143697713
34489_f_at,0.143672835
31733_at,0.143615762
31457_at,0.143599769
959_at,0.14355657
36743_at,0.143435193
1604_at,0.143368996
37186_s_at,0.143331621
300_f_at,0.143173334
38624_at,0.143027541
33591_at,0.143015393
34869_at,0.142972411
39572_at,0.142941929
40922_at,0.142938306
31604_at,0.142895195
41090_s_at,0.142849541
AFFX-PheX-5_at,0.142832173
AFFX-TrpnX-M_at,0.142793811
35656_at,0.142793649
34331_at,0.142748264
40182_s_at,0.14274256
32908_at,0.142742247
31512_at,0.1426798
41761_at,0.14264704
866_at,0.142627634
1400_at,0.142605671
40620_at,0.142556073
35219_at,0.142464859
696_at,0.142356728
34645_at,0.142331372
38383_at,0.142314002
41681_at,0.142272436
380_at,0.142218658
36375_at,0.142130769
36323_at,0.142101171
33816_at,0.142080734
32515_s_at,0.142020815
38741_at,0.141923191
34005_at,0.1418256
35105_at,0.141623118
34116_at,0.141609921
39384_at,0.141565196
32013_at,0.141517708
35538_at,0.141511381
37023_at,0.141416492
35389_s_at,0.14137238
36539_at,0.14135743
39852_at,0.141246756
1206_at,0.141240397
37371_at,0.141111602
39323_at,0.141001348
746_at,0.140959761
1549_s_at,0.14083554
33287_at,0.140833816
39205_at,0.140831395
35410_at,0.14056039
1499_at,0.140514447
39307_s_at,0.140500009
1060_g_at,0.140417312
33978_at,0.140387118
37346_at,0.140300666
31420_at,0.140282549
38985_at,0.140114243
38284_at,0.140102961
230_s_at,0.140096855
41185_f_at,0.140064399
40677_at,0.140059831
36463_at,0.139977451
34006_s_at,0.139853157
31788_at,0.139830164
32050_r_at,0.139817901
39234_at,0.139742614
35401_s_at,0.139720117
41563_at,0.139712161
39834_at,0.13959132
221_s_at,0.139542037
37665_at,0.139530428
41468_at,0.13951753
40944_at,0.139259309
40190_at,0.139132279
35498_at,0.139028733
35852_at,0.138955014
35960_at,0.138929263
36725_at,0.138833179
37439_at,0.138804893
37227_at,0.138776756
34030_at,0.138743684
33431_at,0.138729951
39223_at,0.138705713
31611_s_at,0.138675104
39089_at,0.13863426
34013_f_at,0.138615269
1303_at,0.138610137
38814_at,0.138510866
41751_at,0.13850874
40948_at,0.138434554
545_g_at,0.138389528
34428_at,0.138325182
38487_at,0.138290984
41873_at,0.138271308
41694_at,0.138188088
37261_g_at,0.138179409
307_at,0.138151582
41255_at,0.138137378
39242_at,0.138117539
37936_at,0.138116379
31506_s_at,0.138094145
33030_at,0.138068226
431_at,0.138027274
37732_at,0.137957976
35041_at,0.137952397
41298_at,0.137913671
1452_at,0.137902373
32918_at,0.137814932
37525_at,0.137809952
33099_at,0.137777466
35205_at,0.137777058
40997_at,0.137655248
35959_at,0.137567519
1615_at,0.13755968
41759_at,0.137542324
34126_at,0.137463736
920_at,0.137397445
33957_at,0.137230073
37866_at,0.137160404
37332_r_at,0.13709974
32927_at,0.137059549
32972_at,0.136930855
34931_at,0.136896717
34132_at,0.136894931
31535_i_at,0.136819287
35447_s_at,0.136660273
35468_at,0.13661481
38672_at,0.136529035
41056_at,0.136503099
33475_at,0.136416907
31578_at,0.136402029
36474_at,0.136372642
38144_at,0.13635495
40125_at,0.136316101
32913_i_at,0.136313535
35687_at,0.136309632
37499_at,0.136280431
814_s_at,0.136242929
40390_at,0.136227338
33546_at,0.136206859
39181_at,0.136168995
37201_at,0.136090949
37858_at,0.136069134
1679_at,0.136039065
33154_at,0.13602577
33036_at,0.136000111
1024_at,0.135959612
33921_at,0.135882767
40633_at,0.13586039
41846_at,0.135782441
37122_at,0.135750673
36478_at,0.13572758
894_g_at,0.135668013
41862_at,0.135617139
35107_at,0.135535611
1711_at,0.135533608
40651_s_at,0.13552412
36346_at,0.135492768
1676_s_at,0.135461991
32115_r_at,0.135459715
40572_at,0.135395403
1775_at,0.13537809
33589_at,0.135368355
707_s_at,0.135247026
39963_at,0.13524175
31545_at,0.135232034
1999_s_at,0.135228675
41267_at,0.135148963
37790_at,0.135072044
33607_at,0.13506055
41793_at,0.135015779
1683_at,0.134980082
327_f_at,0.134973389
37270_at,0.134933248
582_g_at,0.134909005
33456_at,0.134878916
893_at,0.134818877
35679_s_at,0.134734636
34072_s_at,0.134678728
36680_at,0.134488982
40263_at,0.134474473
37041_at,0.134444522
557_s_at,0.134442921
1208_at,0.134406942
33707_at,0.134296304
36043_at,0.134239303
32474_at,0.133992277
31460_f_at,0.133988633
34229_s_at,0.133981865
36273_at,0.133936919
36306_at,0.133915693
32732_at,0.133915416
297_g_at,0.133914518
33231_at,0.133884279
206_at,0.133883199
32567_at,0.133722919
32412_at,0.133587507
382_at,0.133579246
1171_s_at,0.133460385
896_at,0.133368733
38069_at,0.133363806
35173_at,0.133286177
38217_at,0.13328442
31813_at,0.133114081
139_at,0.133108309
33067_at,0.133060487
34465_at,0.133004844
33258_g_at,0.132954942
41513_s_at,0.13294009
38896_at,0.132931377
39213_at,0.132920674
33588_at,0.132843983
1707_g_at,0.13280717
427_f_at,0.132797789
37791_at,0.132790052
37465_at,0.132710234
41736_g_at,0.132644731
41673_at,0.132634003
1189_at,0.132593516
295_s_at,0.132586233
40382_at,0.132547836
36734_at,0.132499456
990_at,0.132456553
33089_s_at,0.132419754
32264_at,0.13234177
35624_at,0.132339975
32992_at,0.132111435
32677_at,0.132105236
37419_g_at,0.132008645
31394_at,0.131778733
269_at,0.131737443
40356_at,0.131733372
31585_at,0.131676576
36213_at,0.131654581
35797_at,0.131627982
33272_at,0.131612162
41150_r_at,0.131598183
31513_at,0.131587778
38445_at,0.131450708
35867_at,0.131322116
891_at,0.131286098
36652_at,0.131281459
35429_at,0.131194353
39509_at,0.131153997
31848_at,0.131060744
32129_at,0.131031502
AFFX-LysX-3_at,0.130954073
37090_at,0.130948482
35042_at,0.130911828
145_s_at,0.130898364
33319_at,0.130889049
32233_at,0.130859063
41290_at,0.130839684
37886_at,0.130836105
39188_at,0.130742151
33086_at,0.130618697
147_at,0.13055388
35375_at,0.130522067
32036_i_at,0.130509242
39137_at,0.130457635
31666_f_at,0.130445933
39191_at,0.130337287
33048_at,0.130314119
40919_at,0.130247125
35537_at,0.130104296
35337_at,0.130031968
41661_at,0.130023743
39200_s_at,0.129983046
32411_at,0.12995687
40212_at,0.129945297
33594_at,0.129857954
1508_at,0.129830151
39178_at,0.129815361
1538_s_at,0.129776019
39502_at,0.129710302
39144_at,0.129644798
31458_at,0.129594837
31408_at,0.129579325
2055_s_at,0.129534608
